"Plot Title: 21309772"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 21309772, SEN S/N: 21309772)","Intensity, Lux (LGR S/N: 21309772, SEN S/N: 21309772)","Host Connected (LGR S/N: 21309772)","Coupler Attached (LGR S/N: 21309772)","Coupler Detached (LGR S/N: 21309772)","End Of File (LGR S/N: 21309772)"
35,08/07/23 08:40:00 PM,29.652,0.0,,,,
36,08/07/23 08:50:00 PM,29.452,0.0,,,,
37,08/07/23 09:00:00 PM,28.853,0.0,,,,
38,08/07/23 09:10:00 PM,28.258,0.0,,,,
39,08/07/23 09:20:00 PM,27.862,0.0,,,,
40,08/07/23 09:30:00 PM,28.060,0.0,,,,
41,08/07/23 09:40:00 PM,27.862,0.0,,,,
42,08/07/23 09:50:00 PM,27.961,0.0,,,,
43,08/07/23 10:00:00 PM,28.060,0.0,,,,
44,08/07/23 10:10:00 PM,27.862,0.0,,,,
45,08/07/23 10:20:00 PM,28.060,0.0,,,,
46,08/07/23 10:30:00 PM,27.862,0.0,,,,
47,08/07/23 10:40:00 PM,27.862,0.0,,,,
48,08/07/23 10:50:00 PM,28.060,0.0,,,,
49,08/07/23 11:00:00 PM,27.764,0.0,,,,
50,08/07/23 11:10:00 PM,27.961,0.0,,,,
51,08/07/23 11:20:00 PM,28.060,0.0,,,,
52,08/07/23 11:30:00 PM,27.764,0.0,,,,
53,08/07/23 11:40:00 PM,28.060,0.0,,,,
54,08/07/23 11:50:00 PM,28.060,0.0,,,,
55,08/08/23 12:00:00 AM,27.862,0.0,,,,
56,08/08/23 12:10:00 AM,27.961,0.0,,,,
57,08/08/23 12:20:00 AM,28.060,0.0,,,,
58,08/08/23 12:30:00 AM,27.862,0.0,,,,
59,08/08/23 12:40:00 AM,27.961,0.0,,,,
60,08/08/23 12:50:00 AM,28.060,0.0,,,,
61,08/08/23 01:00:00 AM,27.862,0.0,,,,
62,08/08/23 01:10:00 AM,27.961,0.0,,,,
63,08/08/23 01:20:00 AM,28.060,0.0,,,,
64,08/08/23 01:30:00 AM,27.862,0.0,,,,
65,08/08/23 01:40:00 AM,27.961,0.0,,,,
66,08/08/23 01:50:00 AM,28.060,0.0,,,,
67,08/08/23 02:00:00 AM,27.961,0.0,,,,
68,08/08/23 02:10:00 AM,27.862,0.0,,,,
69,08/08/23 02:20:00 AM,28.060,0.0,,,,
70,08/08/23 02:30:00 AM,27.961,0.0,,,,
71,08/08/23 02:40:00 AM,27.764,0.0,,,,
72,08/08/23 02:50:00 AM,27.961,0.0,,,,
73,08/08/23 03:00:00 AM,28.060,0.0,,,,
74,08/08/23 03:10:00 AM,27.764,0.0,,,,
75,08/08/23 03:20:00 AM,28.060,0.0,,,,
76,08/08/23 03:30:00 AM,27.862,0.0,,,,
77,08/08/23 03:40:00 AM,27.862,0.0,,,,
78,08/08/23 03:50:00 AM,28.060,0.0,,,,
79,08/08/23 04:00:00 AM,27.862,0.0,,,,
80,08/08/23 04:10:00 AM,27.862,0.0,,,,
81,08/08/23 04:20:00 AM,28.060,0.0,,,,
82,08/08/23 04:30:00 AM,27.961,0.0,,,,
83,08/08/23 04:40:00 AM,27.764,0.0,,,,
84,08/08/23 04:50:00 AM,28.060,0.0,,,,
85,08/08/23 05:00:00 AM,27.862,0.0,,,,
86,08/08/23 05:10:00 AM,27.862,0.0,,,,
87,08/08/23 05:20:00 AM,28.159,0.0,,,,
88,08/08/23 05:30:00 AM,27.764,0.0,,,,
89,08/08/23 05:40:00 AM,27.862,0.0,,,,
90,08/08/23 05:50:00 AM,28.060,0.0,,,,
91,08/08/23 06:00:00 AM,27.764,0.0,,,,
92,08/08/23 06:10:00 AM,27.961,0.0,,,,
93,08/08/23 06:20:00 AM,28.060,0.0,,,,
94,08/08/23 06:30:00 AM,27.764,0.0,,,,
95,08/08/23 06:40:00 AM,27.862,10.8,,,,
96,08/08/23 06:50:00 AM,28.060,32.3,,,,
97,08/08/23 07:00:00 AM,27.764,75.3,,,,
98,08/08/23 07:10:00 AM,27.862,107.6,,,,
99,08/08/23 07:20:00 AM,28.159,161.5,,,,
100,08/08/23 07:30:00 AM,27.862,172.2,,,,
101,08/08/23 07:40:00 AM,27.862,247.6,,,,
102,08/08/23 07:50:00 AM,28.159,290.6,,,,
103,08/08/23 08:00:00 AM,27.862,290.6,,,,
104,08/08/23 08:10:00 AM,27.961,581.3,,,,
105,08/08/23 08:20:00 AM,28.159,624.3,,,,
106,08/08/23 08:30:00 AM,27.862,731.9,,,,
107,08/08/23 08:40:00 AM,27.961,828.8,,,,
108,08/08/23 08:50:00 AM,28.159,473.6,,,,
109,08/08/23 09:00:00 AM,27.862,958.0,,,,
110,08/08/23 09:10:00 AM,28.357,1001.0,,,,
111,08/08/23 09:20:00 AM,28.655,1345.5,,,,
112,08/08/23 09:30:00 AM,28.853,1345.5,,,,
113,08/08/23 09:40:00 AM,28.953,1550.0,,,,
114,08/08/23 09:50:00 AM,29.053,1636.1,,,,
115,08/08/23 10:00:00 AM,28.853,1463.9,,,,
116,08/08/23 10:10:00 AM,28.357,2152.8,,,,
117,08/08/23 10:20:00 AM,27.862,2152.8,,,,
118,08/08/23 10:30:00 AM,28.159,1894.5,,,,
119,08/08/23 10:40:00 AM,27.961,1980.6,,,,
120,08/08/23 10:50:00 AM,28.060,2066.7,,,,
121,08/08/23 11:00:00 AM,28.060,1119.5,,,,
122,08/08/23 11:10:00 AM,28.060,1808.3,,,,
123,08/08/23 11:20:00 AM,28.060,2583.4,,,,
124,08/08/23 11:30:00 AM,28.159,2669.5,,,,
125,08/08/23 11:40:00 AM,27.961,2497.2,,,,
126,08/08/23 11:50:00 AM,28.060,1808.3,,,,
127,08/08/23 12:00:00 PM,28.456,4650.0,,,,
128,08/08/23 12:10:00 PM,28.655,1636.1,,,,
129,08/08/23 12:20:00 PM,28.258,2152.8,,,,
130,08/08/23 12:30:00 PM,28.060,4477.8,,,,
131,08/08/23 12:40:00 PM,28.060,258.3,,,,
132,08/08/23 12:50:00 PM,27.862,1054.9,,,,
133,08/08/23 01:00:00 PM,28.159,2755.6,,,,
134,08/08/23 01:10:00 PM,28.258,3788.9,,,,
135,08/08/23 01:20:00 PM,28.060,1377.8,,,,
136,08/08/23 01:30:00 PM,28.456,3272.2,,,,
137,08/08/23 01:40:00 PM,28.159,1722.2,,,,
138,08/08/23 01:50:00 PM,28.159,2238.9,,,,
139,08/08/23 02:00:00 PM,26.390,0.0,,,,
140,08/08/23 02:01:30 PM,,,Logged,,,
141,08/08/23 02:01:31 PM,,,,Logged,,
142,08/08/23 02:02:02 PM,,,,,Logged,
143,08/08/23 02:10:00 PM,25.902,0.0,,,,
144,08/08/23 02:20:00 PM,26.781,11022.3,,,,
145,08/08/23 02:30:00 PM,28.655,27555.7,,,,
146,08/08/23 02:40:00 PM,28.456,22044.6,,,,
147,08/08/23 02:50:00 PM,28.258,20666.8,,,,
148,08/08/23 03:00:00 PM,28.357,23422.4,,,,
149,08/08/23 03:10:00 PM,28.357,19977.9,,,,
150,08/08/23 03:20:00 PM,28.159,6544.5,,,,
151,08/08/23 03:30:00 PM,28.357,23422.4,,,,
152,08/08/23 03:40:00 PM,28.456,22044.6,,,,
153,08/08/23 03:50:00 PM,28.456,17222.3,,,,
154,08/08/23 04:00:00 PM,28.159,21355.7,,,,
155,08/08/23 04:10:00 PM,28.258,19977.9,,,,
156,08/08/23 04:20:00 PM,28.357,10677.8,,,,
157,08/08/23 04:30:00 PM,28.159,12400.1,,,,
158,08/08/23 04:40:00 PM,28.060,8266.7,,,,
159,08/08/23 04:50:00 PM,28.060,6544.5,,,,
160,08/08/23 05:00:00 PM,28.159,6544.5,,,,
161,08/08/23 05:10:00 PM,28.060,6200.0,,,,
162,08/08/23 05:20:00 PM,27.862,2755.6,,,,
163,08/08/23 05:30:00 PM,27.961,3444.5,,,,
164,08/08/23 05:40:00 PM,28.159,3961.1,,,,
165,08/08/23 05:50:00 PM,28.060,3788.9,,,,
166,08/08/23 06:00:00 PM,27.862,4133.4,,,,
167,08/08/23 06:10:00 PM,27.961,3788.9,,,,
168,08/08/23 06:20:00 PM,28.159,2927.8,,,,
169,08/08/23 06:30:00 PM,27.961,2927.8,,,,
170,08/08/23 06:40:00 PM,27.764,2583.4,,,,
171,08/08/23 06:50:00 PM,28.060,2152.8,,,,
172,08/08/23 07:00:00 PM,28.060,1980.6,,,,
173,08/08/23 07:10:00 PM,28.060,2066.7,,,,
174,08/08/23 07:20:00 PM,28.060,1463.9,,,,
175,08/08/23 07:30:00 PM,28.159,1377.8,,,,
176,08/08/23 07:40:00 PM,28.159,861.1,,,,
177,08/08/23 07:50:00 PM,28.159,409.0,,,,
178,08/08/23 08:00:00 PM,28.159,247.6,,,,
179,08/08/23 08:10:00 PM,28.159,96.9,,,,
180,08/08/23 08:20:00 PM,28.258,10.8,,,,
181,08/08/23 08:30:00 PM,28.258,0.0,,,,
182,08/08/23 08:40:00 PM,28.357,0.0,,,,
183,08/08/23 08:50:00 PM,28.456,0.0,,,,
184,08/08/23 09:00:00 PM,28.456,0.0,,,,
185,08/08/23 09:10:00 PM,27.764,0.0,,,,
186,08/08/23 09:20:00 PM,27.961,0.0,,,,
187,08/08/23 09:30:00 PM,27.961,0.0,,,,
188,08/08/23 09:40:00 PM,27.764,0.0,,,,
189,08/08/23 09:50:00 PM,27.862,0.0,,,,
190,08/08/23 10:00:00 PM,28.060,0.0,,,,
191,08/08/23 10:10:00 PM,27.764,0.0,,,,
192,08/08/23 10:20:00 PM,27.665,0.0,,,,
193,08/08/23 10:30:00 PM,28.060,0.0,,,,
194,08/08/23 10:40:00 PM,27.764,0.0,,,,
195,08/08/23 10:50:00 PM,27.764,0.0,,,,
196,08/08/23 11:00:00 PM,27.961,0.0,,,,
197,08/08/23 11:10:00 PM,27.764,0.0,,,,
198,08/08/23 11:20:00 PM,27.665,0.0,,,,
199,08/08/23 11:30:00 PM,27.961,0.0,,,,
200,08/08/23 11:40:00 PM,27.862,0.0,,,,
201,08/08/23 11:50:00 PM,27.665,0.0,,,,
202,08/09/23 12:00:00 AM,27.961,0.0,,,,
203,08/09/23 12:10:00 AM,27.961,0.0,,,,
204,08/09/23 12:20:00 AM,27.665,0.0,,,,
205,08/09/23 12:30:00 AM,27.862,0.0,,,,
206,08/09/23 12:40:00 AM,28.060,0.0,,,,
207,08/09/23 12:50:00 AM,27.764,0.0,,,,
208,08/09/23 01:00:00 AM,27.862,0.0,,,,
209,08/09/23 01:10:00 AM,28.060,0.0,,,,
210,08/09/23 01:20:00 AM,27.764,0.0,,,,
211,08/09/23 01:30:00 AM,27.764,0.0,,,,
212,08/09/23 01:40:00 AM,27.961,0.0,,,,
213,08/09/23 01:50:00 AM,27.862,0.0,,,,
214,08/09/23 02:00:00 AM,27.665,0.0,,,,
215,08/09/23 02:10:00 AM,27.961,0.0,,,,
216,08/09/23 02:20:00 AM,27.862,0.0,,,,
217,08/09/23 02:30:00 AM,27.665,0.0,,,,
218,08/09/23 02:40:00 AM,27.961,0.0,,,,
219,08/09/23 02:50:00 AM,27.961,0.0,,,,
220,08/09/23 03:00:00 AM,27.665,0.0,,,,
221,08/09/23 03:10:00 AM,27.862,0.0,,,,
222,08/09/23 03:20:00 AM,27.961,0.0,,,,
223,08/09/23 03:30:00 AM,27.665,0.0,,,,
224,08/09/23 03:40:00 AM,27.764,0.0,,,,
225,08/09/23 03:50:00 AM,28.060,0.0,,,,
226,08/09/23 04:00:00 AM,27.764,0.0,,,,
227,08/09/23 04:10:00 AM,27.764,0.0,,,,
228,08/09/23 04:20:00 AM,28.060,0.0,,,,
229,08/09/23 04:30:00 AM,27.764,0.0,,,,
230,08/09/23 04:40:00 AM,27.764,0.0,,,,
231,08/09/23 04:50:00 AM,27.961,0.0,,,,
232,08/09/23 05:00:00 AM,27.862,0.0,,,,
233,08/09/23 05:10:00 AM,27.665,0.0,,,,
234,08/09/23 05:20:00 AM,27.862,0.0,,,,
235,08/09/23 05:30:00 AM,27.961,0.0,,,,
236,08/09/23 05:40:00 AM,27.764,0.0,,,,
237,08/09/23 05:50:00 AM,27.862,0.0,,,,
238,08/09/23 06:00:00 AM,27.961,0.0,,,,
239,08/09/23 06:10:00 AM,27.665,0.0,,,,
240,08/09/23 06:20:00 AM,27.764,0.0,,,,
241,08/09/23 06:30:00 AM,27.961,10.8,,,,
242,08/09/23 06:40:00 AM,27.764,64.6,,,,
243,08/09/23 06:50:00 AM,27.764,172.2,,,,
244,08/09/23 07:00:00 AM,27.961,290.6,,,,
245,08/09/23 07:10:00 AM,27.862,387.5,,,,
246,08/09/23 07:20:00 AM,27.764,871.9,,,,
247,08/09/23 07:30:00 AM,27.961,764.2,,,,
248,08/09/23 07:40:00 AM,28.060,1033.3,,,,
249,08/09/23 07:50:00 AM,27.764,1377.8,,,,
250,08/09/23 08:00:00 AM,27.961,968.8,,,,
251,08/09/23 08:10:00 AM,28.060,2152.8,,,,
252,08/09/23 08:20:00 AM,27.862,2152.8,,,,
253,08/09/23 08:30:00 AM,27.862,2669.5,,,,
254,08/09/23 08:40:00 AM,28.159,3444.5,,,,
255,08/09/23 08:50:00 AM,27.961,3272.2,,,,
256,08/09/23 09:00:00 AM,27.764,4133.4,,,,
257,08/09/23 09:10:00 AM,28.060,4477.8,,,,
258,08/09/23 09:20:00 AM,28.060,2669.5,,,,
259,08/09/23 09:30:00 AM,27.862,5511.1,,,,
260,08/09/23 09:40:00 AM,28.159,8266.7,,,,
261,08/09/23 09:50:00 AM,28.159,1463.9,,,,
262,08/09/23 10:00:00 AM,27.961,9644.5,,,,
263,08/09/23 10:10:00 AM,28.159,9644.5,,,,
264,08/09/23 10:20:00 AM,28.357,13089.0,,,,
265,08/09/23 10:30:00 AM,28.159,14466.8,,,,
266,08/09/23 10:40:00 AM,28.258,7577.8,,,,
267,08/09/23 10:50:00 AM,28.555,18600.1,,,,
268,08/09/23 11:00:00 AM,28.060,4650.0,,,,
269,08/09/23 11:10:00 AM,28.456,20666.8,,,,
270,08/09/23 11:20:00 AM,28.555,5511.1,,,,
271,08/09/23 11:30:00 AM,28.456,26178.0,,,,
272,08/09/23 11:40:00 AM,28.357,17911.2,,,,
273,08/09/23 11:50:00 AM,28.655,22044.6,,,,
274,08/09/23 12:00:00 PM,28.456,19977.9,,,,
275,08/09/23 12:10:00 PM,28.258,7577.8,,,,
276,08/09/23 12:20:00 PM,28.655,13777.9,,,,
277,08/09/23 12:30:00 PM,28.258,9300.1,,,,
278,08/09/23 12:40:00 PM,28.456,20666.8,,,,
279,08/09/23 12:50:00 PM,28.853,24800.2,,,,
280,08/09/23 01:00:00 PM,29.152,24800.2,,,,
281,08/09/23 01:10:00 PM,29.352,22044.6,,,,
282,08/09/23 01:20:00 PM,29.552,7233.4,,,,
283,08/09/23 01:30:00 PM,29.752,18600.1,,,,
284,08/09/23 01:40:00 PM,29.752,7233.4,,,,
285,08/09/23 01:50:00 PM,29.552,30311.3,,,,
286,08/09/23 02:00:00 PM,28.853,4822.3,,,,
287,08/09/23 02:10:00 PM,27.961,4477.8,,,,
288,08/09/23 02:20:00 PM,28.456,24800.2,,,,
289,08/09/23 02:30:00 PM,28.555,28933.5,,,,
290,08/09/23 02:40:00 PM,28.357,22044.6,,,,
291,08/09/23 02:50:00 PM,28.555,12400.1,,,,
292,08/09/23 03:00:00 PM,28.357,20666.8,,,,
293,08/09/23 03:10:00 PM,28.159,7577.8,,,,
294,08/09/23 03:20:00 PM,28.555,26178.0,,,,
295,08/09/23 03:30:00 PM,28.655,26178.0,,,,
296,08/09/23 03:40:00 PM,28.159,8611.2,,,,
297,08/09/23 03:50:00 PM,28.456,6544.5,,,,
298,08/09/23 04:00:00 PM,28.258,5166.7,,,,
299,08/09/23 04:10:00 PM,27.961,8266.7,,,,
300,08/09/23 04:20:00 PM,28.357,5338.9,,,,
301,08/09/23 04:30:00 PM,28.258,14466.8,,,,
302,08/09/23 04:40:00 PM,28.159,9644.5,,,,
303,08/09/23 04:50:00 PM,28.258,4477.8,,,,
304,08/09/23 05:00:00 PM,28.159,5338.9,,,,
305,08/09/23 05:10:00 PM,27.862,1808.3,,,,
306,08/09/23 05:20:00 PM,28.159,4477.8,,,,
307,08/09/23 05:30:00 PM,28.159,2755.6,,,,
308,08/09/23 05:40:00 PM,27.862,1808.3,,,,
309,08/09/23 05:50:00 PM,27.961,1033.3,,,,
310,08/09/23 06:00:00 PM,28.060,785.8,,,,
311,08/09/23 06:10:00 PM,27.862,2927.8,,,,
312,08/09/23 06:20:00 PM,28.060,1894.5,,,,
313,08/09/23 06:30:00 PM,28.159,5511.1,,,,
314,08/09/23 06:40:00 PM,27.764,1001.0,,,,
315,08/09/23 06:50:00 PM,27.862,1302.4,,,,
316,08/09/23 07:00:00 PM,27.862,1808.3,,,,
317,08/09/23 07:10:00 PM,27.862,1054.9,,,,
318,08/09/23 07:20:00 PM,27.961,1334.7,,,,
319,08/09/23 07:30:00 PM,27.961,721.2,,,,
320,08/09/23 07:40:00 PM,27.862,549.0,,,,
321,08/09/23 07:50:00 PM,27.862,312.2,,,,
322,08/09/23 08:00:00 PM,27.862,107.6,,,,
323,08/09/23 08:10:00 PM,27.862,32.3,,,,
324,08/09/23 08:20:00 PM,27.862,0.0,,,,
325,08/09/23 08:30:00 PM,27.862,0.0,,,,
326,08/09/23 08:40:00 PM,27.862,0.0,,,,
327,08/09/23 08:50:00 PM,28.357,0.0,,,,
328,08/09/23 09:00:00 PM,27.764,0.0,,,,
329,08/09/23 09:10:00 PM,27.764,0.0,,,,
330,08/09/23 09:20:00 PM,27.961,75.3,,,,
331,08/09/23 09:30:00 PM,28.060,0.0,,,,
332,08/09/23 09:40:00 PM,27.862,0.0,,,,
333,08/09/23 09:50:00 PM,27.764,0.0,,,,
334,08/09/23 10:00:00 PM,27.862,0.0,,,,
335,08/09/23 10:10:00 PM,27.961,0.0,,,,
336,08/09/23 10:20:00 PM,27.764,0.0,,,,
337,08/09/23 10:30:00 PM,27.764,0.0,,,,
338,08/09/23 10:40:00 PM,27.961,0.0,,,,
339,08/09/23 10:50:00 PM,27.764,0.0,,,,
340,08/09/23 11:00:00 PM,27.764,0.0,,,,
341,08/09/23 11:10:00 PM,27.961,0.0,,,,
342,08/09/23 11:20:00 PM,27.764,0.0,,,,
343,08/09/23 11:30:00 PM,27.764,0.0,,,,
344,08/09/23 11:40:00 PM,27.961,0.0,,,,
345,08/09/23 11:50:00 PM,27.665,0.0,,,,
346,08/10/23 12:00:00 AM,27.862,0.0,,,,
347,08/10/23 12:10:00 AM,27.961,0.0,,,,
348,08/10/23 12:20:00 AM,27.665,0.0,,,,
349,08/10/23 12:30:00 AM,27.862,0.0,,,,
350,08/10/23 12:40:00 AM,27.961,0.0,,,,
351,08/10/23 12:50:00 AM,27.665,0.0,,,,
352,08/10/23 01:00:00 AM,27.862,0.0,,,,
353,08/10/23 01:10:00 AM,27.961,0.0,,,,
354,08/10/23 01:20:00 AM,27.665,0.0,,,,
355,08/10/23 01:30:00 AM,27.862,0.0,,,,
356,08/10/23 01:40:00 AM,28.060,0.0,,,,
357,08/10/23 01:50:00 AM,27.764,0.0,,,,
358,08/10/23 02:00:00 AM,27.862,0.0,,,,
359,08/10/23 02:10:00 AM,27.961,0.0,,,,
360,08/10/23 02:20:00 AM,27.764,0.0,,,,
361,08/10/23 02:30:00 AM,27.862,0.0,,,,
362,08/10/23 02:40:00 AM,27.961,0.0,,,,
363,08/10/23 02:50:00 AM,27.764,0.0,,,,
364,08/10/23 03:00:00 AM,27.862,0.0,,,,
365,08/10/23 03:10:00 AM,28.060,0.0,,,,
366,08/10/23 03:20:00 AM,27.665,0.0,,,,
367,08/10/23 03:30:00 AM,27.862,0.0,,,,
368,08/10/23 03:40:00 AM,27.961,0.0,,,,
369,08/10/23 03:50:00 AM,27.665,0.0,,,,
370,08/10/23 04:00:00 AM,27.862,0.0,,,,
371,08/10/23 04:10:00 AM,28.060,0.0,,,,
372,08/10/23 04:20:00 AM,27.665,0.0,,,,
373,08/10/23 04:30:00 AM,27.862,0.0,,,,
374,08/10/23 04:40:00 AM,27.961,0.0,,,,
375,08/10/23 04:50:00 AM,27.665,0.0,,,,
376,08/10/23 05:00:00 AM,27.862,0.0,,,,
377,08/10/23 05:10:00 AM,27.961,0.0,,,,
378,08/10/23 05:20:00 AM,27.665,0.0,,,,
379,08/10/23 05:30:00 AM,27.862,0.0,,,,
380,08/10/23 05:40:00 AM,27.961,0.0,,,,
381,08/10/23 05:50:00 AM,27.665,0.0,,,,
382,08/10/23 06:00:00 AM,27.862,0.0,,,,
383,08/10/23 06:10:00 AM,27.961,0.0,,,,
384,08/10/23 06:20:00 AM,27.764,0.0,,,,
385,08/10/23 06:30:00 AM,27.764,0.0,,,,
386,08/10/23 06:40:00 AM,27.961,32.3,,,,
387,08/10/23 06:50:00 AM,27.764,118.4,,,,
388,08/10/23 07:00:00 AM,27.862,183.0,,,,
389,08/10/23 07:10:00 AM,28.060,269.1,,,,
390,08/10/23 07:20:00 AM,27.862,312.2,,,,
391,08/10/23 07:30:00 AM,27.764,839.6,,,,
392,08/10/23 07:40:00 AM,28.060,818.1,,,,
393,08/10/23 07:50:00 AM,27.862,1463.9,,,,
394,08/10/23 08:00:00 AM,27.862,1980.6,,,,
395,08/10/23 08:10:00 AM,28.060,1636.1,,,,
396,08/10/23 08:20:00 AM,27.961,2411.1,,,,
397,08/10/23 08:30:00 AM,27.862,2066.7,,,,
398,08/10/23 08:40:00 AM,28.060,2927.8,,,,
399,08/10/23 08:50:00 AM,27.862,1076.4,,,,
400,08/10/23 09:00:00 AM,27.862,2755.6,,,,
401,08/10/23 09:10:00 AM,28.159,4305.6,,,,
402,08/10/23 09:20:00 AM,28.060,4994.5,,,,
403,08/10/23 09:30:00 AM,27.961,4477.8,,,,
404,08/10/23 09:40:00 AM,28.159,2669.5,,,,
405,08/10/23 09:50:00 AM,28.258,7577.8,,,,
406,08/10/23 10:00:00 AM,28.060,8266.7,,,,
407,08/10/23 10:10:00 AM,28.258,10677.8,,,,
408,08/10/23 10:20:00 AM,28.357,10333.4,,,,
409,08/10/23 10:30:00 AM,28.159,12400.1,,,,
410,08/10/23 10:40:00 AM,28.456,14466.8,,,,
411,08/10/23 10:50:00 AM,28.258,16533.4,,,,
412,08/10/23 11:00:00 AM,28.357,15844.5,,,,
413,08/10/23 11:10:00 AM,28.555,17911.2,,,,
414,08/10/23 11:20:00 AM,28.357,20666.8,,,,
415,08/10/23 11:30:00 AM,28.655,22044.6,,,,
416,08/10/23 11:40:00 AM,28.357,26178.0,,,,
417,08/10/23 11:50:00 AM,28.555,22044.6,,,,
418,08/10/23 12:00:00 PM,28.357,16533.4,,,,
419,08/10/23 12:10:00 PM,28.258,19977.9,,,,
420,08/10/23 12:20:00 PM,28.456,8611.2,,,,
421,08/10/23 12:30:00 PM,28.456,24800.2,,,,
422,08/10/23 12:40:00 PM,28.555,18600.1,,,,
423,08/10/23 12:50:00 PM,28.357,15844.5,,,,
424,08/10/23 01:00:00 PM,28.555,31689.1,,,,
425,08/10/23 01:10:00 PM,28.555,23422.4,,,,
426,08/10/23 01:20:00 PM,28.456,11711.2,,,,
427,08/10/23 01:30:00 PM,28.456,34444.7,,,,
428,08/10/23 01:40:00 PM,28.258,27555.7,,,,
429,08/10/23 01:50:00 PM,28.258,14466.8,,,,
430,08/10/23 02:00:00 PM,28.357,35822.5,,,,
431,08/10/23 02:10:00 PM,28.754,31689.1,,,,
432,08/10/23 02:20:00 PM,28.456,26178.0,,,,
433,08/10/23 02:30:00 PM,28.853,30311.3,,,,
434,08/10/23 02:40:00 PM,28.555,27555.7,,,,
435,08/10/23 02:50:00 PM,28.060,6200.0,,,,
436,08/10/23 03:00:00 PM,28.555,19977.9,,,,
437,08/10/23 03:10:00 PM,28.258,18600.1,,,,
438,08/10/23 03:20:00 PM,28.555,26178.0,,,,
439,08/10/23 03:30:00 PM,28.258,7577.8,,,,
440,08/10/23 03:40:00 PM,27.862,5338.9,,,,
441,08/10/23 03:50:00 PM,28.060,5338.9,,,,
442,08/10/23 04:00:00 PM,28.060,6544.5,,,,
443,08/10/23 04:10:00 PM,28.357,12400.1,,,,
444,08/10/23 04:20:00 PM,28.060,10333.4,,,,
445,08/10/23 04:30:00 PM,28.258,8611.2,,,,
446,08/10/23 04:40:00 PM,28.060,7233.4,,,,
447,08/10/23 04:50:00 PM,28.258,6200.0,,,,
448,08/10/23 05:00:00 PM,27.961,6200.0,,,,
449,08/10/23 05:10:00 PM,28.060,4477.8,,,,
450,08/10/23 05:20:00 PM,27.961,4477.8,,,,
451,08/10/23 05:30:00 PM,27.961,2927.8,,,,
452,08/10/23 05:40:00 PM,27.961,2411.1,,,,
453,08/10/23 05:50:00 PM,27.961,1550.0,,,,
454,08/10/23 06:00:00 PM,27.764,1302.4,,,,
455,08/10/23 06:10:00 PM,28.060,3272.2,,,,
456,08/10/23 06:20:00 PM,28.159,3272.2,,,,
457,08/10/23 06:30:00 PM,27.961,3444.5,,,,
458,08/10/23 06:40:00 PM,28.159,1808.3,,,,
459,08/10/23 06:50:00 PM,28.159,2411.1,,,,
460,08/10/23 07:00:00 PM,28.258,2497.2,,,,
461,08/10/23 07:10:00 PM,28.555,2497.2,,,,
462,08/10/23 07:20:00 PM,28.357,2325.0,,,,
463,08/10/23 07:30:00 PM,28.357,1722.2,,,,
